Week,Contestant,Min Vote,Max Vote,Range,Certainty
7,Jennifer Grey,0.12042819606167043,0.8777911221680778,0.7573629261064073,0.24263707389359268
7,Rick Fox,0.0,0.11699384498524881,0.11699384498524881,0.8830061550147512
7,Kurt Warner,0.12625219814386865,0.8770540424594004,0.7508018443155318,0.24919815568446824
7,Brandy,0.1130312960764934,0.8726062592152987,0.7595749631388052,0.24042503686119476
7,Bristol Palin,0.14340424344331068,0.9191205657924415,0.7757163223491308,0.2242836776508692
8,Kyle Massey,0.1806996631680859,0.8425175678042555,0.6618179046361696,0.33818209536383037
8,Jennifer Grey,0.1712319289873259,0.8428079822468315,0.6715760532595056,0.32842394674049435
8,Kurt Warner,0.0,0.19007552122425522,0.19007552122425522,0.8099244787757448
8,Brandy,0.16540208783904145,0.8348214921766403,0.6694194043375988,0.33058059566240117
8,Bristol Palin,0.198729804255253,1.0,0.801270195744747,0.198729804255253
9,Kyle Massey,0.22039624638182242,0.7777869104877021,0.5573906641058797,0.4426093358941203
9,Jennifer Grey,0.21171026670162055,0.7793913500131078,0.5676810833114873,0.43231891668851274
9,Brandy,0.0,0.20665389431416278,0.20665389431416278,0.7933461056858372
9,Bristol Palin,0.24247671361482412,1.0,0.7575232863851759,0.24247671361482415
10,Kyle Massey,0.3193971741869243,0.3193971741869243,0.0,1.0
10,Jennifer Grey,0.34111465229956894,0.34111465229956894,0.0,1.0
10,Bristol Palin,0.3394881735135068,0.3394881735135068,0.0,1.0
10,Kyle Massey,0.0,0.3193971741869243,0.3193971741869243,0.6806028258130756
10,Jennifer Grey,0.30700318706961205,0.34111465229956894,0.034111465229956894,0.9658885347700431
10,Bristol Palin,0.3394881735135068,1.0,0.6605118264864932,0.3394881735135068
