Week,Contestant,Min Vote,Max Vote,Range,Certainty
6,Aaron Carter,0.06448743881742593,0.15210511146092437,0.08761767264349844,0.9123823273565016
6,Mya,0.06693095862882617,0.15597401782897477,0.0890430592001486,0.9109569407998515
6,Donny Osmond,0.0767787923976981,0.17156642129635533,0.09478762889865723,0.9052123711013428
6,Kelly Osbourne,0.09798808511526294,0.16636085107437473,0.06837276595911179,0.9316272340408882
7,Mark Dacascos,0.0,0.1482978748557152,0.1482978748557152,0.8517021251442848
7,Michael Irvin,0.13690195858268345,1.0,0.8630980414173166,0.1369019585826834
7,Joanna Krupa,0.13391389423639943,1.0,0.8660861057636006,0.13391389423639943
7,Aaron Carter,0.13171415380170098,1.0,0.868285846198299,0.13171415380170104
7,Mya,0.13469937962666315,1.0,0.8653006203733369,0.13469937962666312
7,Donny Osmond,0.15801439181492213,1.0,0.8419856081850778,0.15801439181492216
7,Kelly Osbourne,0.15645834708191558,1.0,0.8435416529180844,0.15645834708191564
7,Mark Dacascos,0.1482978748557152,0.1482978748557152,0.0,1.0
7,Michael Irvin,0.13690195858268345,0.13690195858268345,0.0,1.0
7,Joanna Krupa,0.13391389423639943,0.13391389423639943,0.0,1.0
7,Aaron Carter,0.13171415380170098,0.13171415380170098,0.0,1.0
7,Mya,0.13469937962666315,0.13469937962666315,0.0,1.0
7,Donny Osmond,0.15801439181492213,0.15801439181492213,0.0,1.0
7,Kelly Osbourne,0.15645834708191558,0.15645834708191558,0.0,1.0
8,Joanna Krupa,0.18519149091437356,1.0,0.8148085090856264,0.1851914909143736
8,Aaron Carter,0.0,0.1822407119100781,0.1822407119100781,0.8177592880899219
8,Mya,0.1658356199388776,1.0,0.8341643800611224,0.16583561993887763
8,Donny Osmond,0.1974952613466002,1.0,0.8025047386533998,0.19749526134660023
8,Kelly Osbourne,0.19622509970552277,1.0,0.8037749002944772,0.19622509970552282
9,Joanna Krupa,0.0,0.22779979824916521,0.22779979824916521,0.7722002017508348
9,Mya,0.22569935866213778,0.5425469633655607,0.316847604703423,0.683152395296577
9,Donny Osmond,0.25401580834768145,0.816846265354653,0.5628304570069715,0.43716954299302846
9,Kelly Osbourne,0.25387502465347384,0.560342120833773,0.30646709618029916,0.6935329038197009
10,Mya,0.3039926154949969,0.3039926154949969,0.0,1.0
10,Donny Osmond,0.35433083817921135,0.35433083817921135,0.0,1.0
10,Kelly Osbourne,0.34167654632579186,0.34167654632579186,0.0,1.0
10,Mya,0.0,0.3039926154949969,0.3039926154949969,0.6960073845050031
10,Donny Osmond,0.3188977543612902,0.35433083817921135,0.03543308381792115,0.9645669161820789
10,Kelly Osbourne,0.34167654632579186,1.0,0.6583234536742082,0.3416765463257918
